R,xi=-1.0,xi=-0.75,xi=-0.5,xi=-0.25,xi=0.0,xi=0.25,xi=0.5,xi=0.75,xi=1.0
0.020583955620094508,-0.17317878031315642,0.11523786736771549,0.40558705223906893,0.6981681076227434,0.9933587933841028,1.2916423069071163,1.59364101040549,1.9001425459882602,2.2120340938510434
0.020333357289662717,-0.17601792857958048,0.11239242186390469,0.4027386995506207,0.6953216981002506,0.9905214567627798,1.2888249307963842,1.5908610047983809,1.8974294849431552,2.2094428834745434
0.020085809855976636,-0.17883284355040496,0.10956998237084813,0.39991201708584784,0.6924954858222475,0.9877026566981688,1.2860241655304687,1.5880952687718264,1.8947281103309328,2.206859888272287
0.019841276176047556,-0.18162354447769474,0.10677054652712178,0.397107011070366,0.689689478330654,0.9849024253861941,1.2832401099359039,1.5853439490768102,1.8920383416646547,2.2042853255736583
0.01959971955908225,-0.1843900492477648,0.10399410713977518,0.3943236859837771,0.6869037028254452,0.9821207819788785,1.280472752456779,1.5826072633142705,1.8893604923864011,2.201719239052365
0.019361103760977705,-0.18713237561452384,0.10124065139779452,0.3915620432657138,0.6841381653082262,0.9793577718092177,1.2777221636769613,1.5798852183803054,1.8866945551825844,2.1991616137907837
0.01912539297888288,-0.18985054362812936,0.09851016649956781,0.3888220816454887,0.6813928699475733,0.9766133934793478,1.274988411851319,1.5771778034642308,1.88404062839335,2.19661281597252
0.018892551845826725,-0.19254457932603844,0.0958026408104794,0.3861037963096201,0.6786678407886574,0.9738876911385836,1.2722714335469523,1.5744850073946846,1.8813988440454457,2.194072525264479
0.018662545425411653,-0.19521450996413944,0.09311806109941569,0.38340718447430605,0.6759630874953438,0.9711806852267142,1.269571335835124,1.5718069916331037,1.8787690787498725,2.1915411763826254
0.01843533920657148,-0.19786036300426313,0.09045640827540191,0.3807322420662794,0.6732786114081444,0.9684923630169315,1.26688819931163,1.5691437567473514,1.8761516465221444,2.189018805031833
0.018210899098393216,-0.20048216828229484,0.08781766082752057,0.3780789597484956,0.6706144095551299,0.96582277458235,1.2642220291361101,1.5664953811157818,1.8735464211720008,2.1865052267991434
0.017989191425001983,-0.20307995703352494,0.08520179752882122,0.37544732636019484,0.6679704889657305,0.963171944347468,1.2615728124732943,1.5638619157978815,1.870953502574325,2.1840010246536754
0.01777018292050818,-0.2056537646337941,0.08260879490920642,0.37283732732096686,0.6653468475689953,0.9605398764875369,1.2589405821406305,1.5612433425457668,1.8683731650299813,2.1815056961049346
0.01755384072401609,-0.20820362670631704,0.08003862832961357,0.37024895031270944,0.6627434837736257,0.9579265626550392,1.256325398642047,1.5586398117258304,1.8658050234362142,2.179019318463604
0.0173401323746933,-0.21072958125237032,0.07749126930676895,0.36768217917203844,0.6601603966954473,0.9553320233678565,1.2537272557532435,1.556051238220454,1.8632493382258983,2.176542574438148
0.017129025806900143,-0.21323167056906264,0.07496668785669981,0.36513699468633837,0.6575975763380568,0.9527562707039248,1.2511462085764158,1.5534777392239985,1.8607064463353553,2.17407547038466
0.01692048934537852,-0.2157099362024645,0.07246485321146527,0.3626133778359558,0.6550550192395008,0.9501993034351688,1.2485822436669123,1.550919396178816,1.8581762991731325,2.1716178826995702
0.01671449170049916,-0.21816441897100977,0.06998573015400827,0.3601113034895686,0.6525327071677206,0.9476611364525601,1.246035397354299,1.5483760416098107,1.8556588298030883,2.1691695713561105
0.016511001963566765,-0.22059516349658967,0.06752928249741369,0.357630747856675,0.6500306343657112,0.94514175408612,1.2435056999961878,1.5458478615608273,1.853153969372521,2.166730944967751
0.016309989602182398,-0.2230022205993152,0.06509547518860442,0.3551716863677524,0.6475487882313585,0.9426411734480544,1.2409931191172523,1.5433349750769294,1.850661977282639,2.1643020454883333
0.016111424455662306,-0.22538564157298974,0.06268427160955975,0.35273409138774875,0.6450871465907668,0.9401593804194232,1.2384977304751377,1.5408373582225947,1.848182806799257,2.161882909842047
0.01591527673051246,-0.2277454757948358,0.06029562855698033,0.35031793388452237,0.6426457017193687,0.9376963709549772,1.236019487057952,1.5383549522956534,1.845716557233644,2.1594737137373556
0.01572151699595819,-0.23008177384053488,0.057929500190259095,0.3479231817101861,0.6402244219940457,0.9352521560497941,1.2335583842664575,1.535887791467912,1.8432632950821315,2.15707425380229
0.01553011617952831,-0.23239459183433342,0.055585843021329316,0.3455497997315275,0.6378232855112377,0.9328266973302386,1.231114504247137,1.5334359746348352,1.8408229251689807,2.1546849325414157
0.015341045562693003,-0.23468398833566537,0.0532646130710587,0.3431977511760513,0.6354422817939813,0.9304200143178337,1.2286878462142754,1.5309994575005084,1.838395702754922,2.1523055323796676
0.01515427677655474,-0.23695002144561902,0.05096576253604285,0.34086700174409534,0.6330813850224747,0.928032084251554,1.2262783894295233,1.5285783282657166,1.8359814473798444,2.1499362043772146
0.01496978179759168,-0.2391927512492275,0.04868923934133446,0.3385575135678634,0.6307405636163688,0.9256628641968508,1.2238860980564688,1.526172541896651,1.8335803053142379,2.1475772546556042
0.014787532943452935,-0.24141223870856365,0.04643499112054452,0.3362692451067891,0.6284197853131966,0.9233123779219816,1.2215110140655372,1.5237821398701699,1.8311924443817233,2.1452282065239117
0.014607502868805033,-0.24360854848576832,0.04420296480448815,0.3340021522488709,0.6261190242081781,0.9209806184359558,1.2191531252936343,1.5214071823938136,1.8288174921161084,2.1428896305187592
0.014429664561228885,-0.24578174636268443,0.04199310585877508,0.33175619035517145,0.6238382442750697,0.9186675534041991,1.2168124314809732,1.5190475687534792,1.826455736316821,2.140561437972167
0.014253991337166708,-0.24793189880690295,0.039805357299325925,0.32953131553927084,0.6215774154066622,0.9163731404307025,1.2144889340315164,1.5167034417524548,1.82410741333563,2.13824313509132
0.014080456837918351,-0.25005907660030785,0.037639659534171616,0.3273274786895862,0.6193365023105833,0.9140973722208584,1.212182599646719,1.5143747223038193,1.8217724478572779,2.1359354119407366
0.013909035025686358,-0.25216335082381713,0.03549595282893068,0.32514463132144245,0.6171154661726482,0.9118402276665064,1.2098934604155778,1.5120613506395122,1.8194507291212174,2.133638494411468
0.013739700179669122,-0.2542447911670659,0.03337417424665504,0.3229827219151741,0.6149142699426378,0.9096016766210903,1.2076214551559608,1.5097634918783758,1.817142241144369,2.131352248031605
0.013572426892201615,-0.2563034691422596,0.03127425844980728,0.3208416952360218,0.6127328656249889,0.9073816997822014,1.2053666060022363,1.5074811521631026,1.81484718036673,2.1290763639323615
0.013407190064943146,-0.2583394627414659,0.02919614136017999,0.31872149830093427,0.6105712190274851,0.905180254055653,1.2031289070894127,1.5052142914079847,1.8125654411052246,2.1268110237048927
0.013243964905111533,-0.260352851641653,0.027139758853071815,0.3166220757047035,0.6084292814679425,0.9029973245465547,1.2009082921193661,1.502962819091433,1.8102971513503079,2.12455648155279
0.013082726921763075,-0.2623437128135338,0.02510504185443492,0.3145433704303982,0.6063070072789399,0.9008328621199465,1.198704813890799,1.5007268128672535,1.8080422740322777,2.1223125674129957
0.012923451922117801,-0.26431212380606856,0.023091917020263763,0.3124853232945188,0.6042043547434554,0.8986868399138358,1.19651838604644,1.4985062749370126,1.8058007825784548,2.120079553228248
0.012766116007929523,-0.26625816649041245,0.021100312148731815,0.3104478724423323,0.6021212597569339,0.8965592317971504,1.1943489665481084,1.4963011812444336,1.803572850557048,2.117857205287865
0.01261069557190007,-0.26818192584979805,0.019130156197936378,0.30843095291305805,0.6000576789015447,0.8944499756344795,1.1921966211927486,1.494111565585425,1.8013582421473044,2.115645720044503
0.012457167294137138,-0.27008348643905755,0.01718137627470655,0.30643450161856894,0.5980135689379518,0.8923590604796675,1.1900613257172297,1.4919373394833781,1.7991571778863868,2.113445231827412
0.012305508138655245,-0.2719629341325546,0.015253894346123054,0.304458455587354,0.595988872510814,0.8902864236232959,1.1879430194163716,1.4897785851687064,1.7969696517507605,2.1112554193101287
0.012155695349919358,-0.27382035559245904,0.013347631183919644,0.30250274706572605,0.5939835286521402,0.8882320072489964,1.1858416319695766,1.4876352247518834,1.7947953847106022,2.109076760754865
0.012007706449430583,-0.27565584022171186,0.011462508117126681,0.3005673066151914,0.5919974806136878,0.886195803903537,1.1837571777710347,1.4855072572180392,1.7926346794911987,2.106908966564404
0.011861519232353375,-0.2774694789628645,0.009598444905459452,0.29865206187283827,0.5900306715972301,0.8841777707432887,1.1816896215921813,1.4833947424201048,1.7904876269102197,2.104752082507024
0.01171711176418382,-0.2792613627658324,0.007755359953355438,0.2967569429579098,0.5880830384751212,0.8821778462952045,1.1796389299623584,1.4812974874416052,1.788354152338871,2.1026065436908503
0.011574462377458513,-0.28103158647511683,0.005933168789136738,0.2948818772172792,0.5861545246586465,0.8801959645035462,1.1776050754481568,1.4792155767155994,1.786234089971061,2.1004716140313047
0.011433549668503518,-0.2827802457976969,0.004131786498516032,0.2930267890756674,0.5842450635437587,0.8782320914567979,1.1755879976878119,1.4771490877524516,1.784127502344695,2.0983475633574096
0.011294352494222844,-0.2845074344457383,0.002351126581984113,0.2911916036391112,0.5823545931050117,0.8762861723815942,1.1735876968139791,1.4750979533738322,1.7820344869000304,2.0962349726747154
0.011156849968926037,-0.2862132469127457,0.0005910995726110213,0.289376240732835,0.5804830442208089,0.8743581549101948,1.1716040869419933,1.4730620829056962,1.7799549358213067,2.0941337124054074
0.011021021461194429,-0.2878977838637574,-0.0011483833494561682,0.28758062167402876,0.5786303479145932,0.8724479868040342,1.1696371596283088,1.471041445260415,1.7778889655768684,2.0920435934021864
0.01088684659078554,-0.28956114824829043,-0.0028674100871477707,0.28580466749821193,0.5767964414333185,0.8705556034928504,1.1676868799817566,1.4690360820872443,1.7758364210978776,2.0899643544349304
0.010754305225575125,-0.29120344007908866,-0.004566071500993199,0.2840482968912114,0.5749812457347054,0.8686809599838794,1.1657531588739911,1.4670459112266037,1.7737973916447387,2.0878963707932647
0.010623377478536452,-0.2928247592365454,-0.006244463566529872,0.28231142764251305,0.5731846964834825,0.8668239764405258,1.163836015959714,1.4650709578412013,1.7717718987882083,2.085839583217741
0.010494043704756388,-0.29442520904321656,-0.007902682566883,0.2805939748653846,0.5714067171961417,0.8649846088712736,1.1619353389410585,1.463111142903633,1.76975976891169,2.083793998545805
0.010366284498487834,-0.29600489627953813,-0.009540822218968974,0.2788958510289926,0.5696472242603139,0.8631627926299069,1.1600510642315485,1.4611664500193977,1.7677612186222444,2.0817597341619103
0.010240080690237975,-0.2975639272871579,-0.011158977012922766,0.2772169680244121,0.5679061526798126,0.8613584520952164,1.158183224854213,1.4592368829617348,1.7657760142416035,2.0797365075191356
0.010115413343892002,-0.29910240897104456,-0.012757246218890224,0.2755572403810931,0.5661834279239054,0.8595715457476941,1.1563317677114078,1.4573223142636724,1.7638040971098075,2.0777246817412665
0.009992263753871881,-0.3006204489431767,-0.014335730975033848,0.2739165793246817,0.5644789678966616,0.8578019721198602,1.154496605722686,1.455422817041627,1.76184571870043,2.0757239984080935
0.009870613442329715,-0.3021181569836801,-0.015894531655855502,0.27229489326000483,0.5627926872990447,0.856049669580954,1.152677648629596,1.4535382731359396,1.7599008344443745,2.073734497385622
0.009750444156375236,-0.3035956445106921,-0.01743374959484171,0.2706920882785201,0.5611245083465476,0.8543146002823306,1.1508748819377712,1.451668653840539,1.757969346805863,2.071756492486501
0.00963173786533705,-0.3050530225283694,-0.018953487003533,0.26910807122142594,0.5594743464599358,0.8525966873840816,1.1490882410764196,1.4498140106496968,1.7560510831164997,2.069789335051531
0.00951447675805726,-0.30649040541218286,-0.02045384867878531,0.26754274935048666,0.5578421186549649,0.8508958428689591,1.1473176712287898,1.4479740968578334,1.754146171652308,2.067833325251283
0.009398643240219036,-0.3079079086003923,-0.021934940176350795,0.26599602548100615,0.556227742442818,0.8492119870243576,1.1455631143584852,1.4461489591305683,1.7522545715328206,2.065888861902779
0.00928421993170667,-0.3093056452280081,-0.023396867642181667,0.26446780386577745,0.554631128751432,0.8475450591412557,1.1438244916186975,1.444338691594867,1.7503762398941414,2.063955786257507
0.009171189663997777,-0.3106837285690601,-0.02483974007842272,0.26295798530185266,0.553052192715891,0.8458949745905375,1.1421017726391403,1.4425431966885285,1.7485112034548158,2.062033909235431
0.009059535477587283,-0.3120422775688185,-0.026263666482804975,0.2614664688566107,0.5514908384747637,0.8442616649277533,1.1403948469112304,1.4407623432490628,1.7466592995744719,2.060123065257954
0.008949240619442777,-0.313381413689299,-0.027668754370828535,0.2599931555960711,0.5499469821829592,0.8426450458249483,1.1387036870176022,1.438996059772121,1.7448206622215634,2.0582235480829336
0.00884028854049079,-0.3147012554228012,-0.02905511261144385,0.25853794453471274,0.5484205314208791,0.8410450384889862,1.137028221625846,1.437244374644848,1.7429951174515603,2.0563351875657925
0.0087326628931337,-0.3160019205896879,-0.030422855437223256,0.25710073390817806,0.5469113909650061,0.8394615665096326,1.1353683528009688,1.435507188609003,1.7411826797719958,2.054458075742168
0.008626347528796886,-0.3172835297918834,-0.031772098350983276,0.2556814199237158,0.5454194737650558,0.8378945327246514,1.133724067807185,1.4337844890320937,1.7393834285933574,2.0525922010803423
0.008521326495505755,-0.31854620710532505,-0.033102953676020536,0.25427989657374794,0.5439446725007588,0.8363438735565355,1.1320952201699692,1.4320761862632723,1.7375970109708119,2.0507373762306784
0.008417584035492226,-0.3197900761308473,-0.03441553377662753,0.2528960556251045,0.5424868954034702,0.8348094866719729,1.1304817457980687,1.4303822232681727,1.735823585548888,2.048893890580067
0.008315104582830348,-0.32101526062524716,-0.03570995490380064,0.2515297921512311,0.5410460544619001,0.8332912942962875,1.1288836454993765,1.4287025887314093,1.7340632721623888,2.0470613655529437
0.008213872761100758,-0.322221884943045,-0.03698633576421808,0.2501810003147049,0.5396220491161958,0.8317892191632449,1.1273008333003602,1.427037127391815,1.7323159460712838,2.0452400044790178
0.008113873381083549,-0.32341007504504415,-0.038244794406854764,0.2488495701863133,0.5382147756043177,0.8303031358180354,1.1257331975612612,1.425385880331142,1.730581442816754,2.043429918330581
0.008015091438479208,-0.32457995835509945,-0.03948544911735066,0.24753539058572344,0.5368241331219956,0.8288329797665689,1.1241806398874696,1.4237487270698053,1.728859709310626,2.041630502886927
0.00791751211165729,-0.32573166169443435,-0.04070841885326995,0.2462383491389532,0.5354500219368021,0.8273786804628682,1.1226431190272583,1.4221255926276843,1.7271508201727659,2.039842163673036
0.007821120759432549,-0.3268653150074494,-0.04191382471466346,0.24495833589206198,0.5340923366925899,0.8259401347785486,1.1211205396377169,1.4205165103435091,1.7254546268006186,2.038065125359153
0.007725902918868123,-0.32798104932456895,-0.043101788769293665,0.243695237233151,0.5327509785451238,0.8245172321750694,1.1196128348318815,1.4189212267315847,1.7237711791748744,2.0362992092737815
0.007631844303105446,-0.3290789930638118,-0.04427243311721193,0.24244893929621286,0.5314258403518457,0.8231098843674279,1.1181199137603501,1.4173397434883372,1.7221003401816983,2.034544157919592
0.007538930799220578,-0.33015927439703635,-0.04542588237774588,0.2412193273979331,0.5301168184118534,0.8217180030150227,1.116641688163817,1.415772131472742,1.7204420829417146,2.032799936369518
0.007447148466106658,-0.3312220268198092,-0.04656226164096898,0.24000628303097674,0.5288238035091763,0.8203414857945177,1.1151780958983664,1.4142182775185101,1.718796429312084,2.0310667447461017
0.007356483532382146,-0.33226738629866326,-0.04768169417442199,0.23880969044188052,0.5275466866620255,0.8189802444458659,1.1137290089872007,1.4126780319145862,1.7171631497171433,2.0293443457061064
0.007266922394324491,-0.3332954856664404,-0.04878430364360257,0.2376294327017561,0.5262853649111491,0.8176341684757163,1.1122943855156242,1.4111512958674044,1.7155423874553437,2.0276328980900136
0.0071784516138289605,-0.33430645663721126,-0.04987021876572504,0.23646539179953865,0.5250397210662539,0.8163031699414386,1.1108741123802395,1.4096380716769854,1.7139339563397937,2.025932218177735
0.007091057916392353,-0.3353004334991082,-0.05093957014056761,0.23531744864586077,0.5238096513339722,0.8149871393609912,1.1094680973038065,1.408138243165637,1.7123377935455413,2.0242422819370858
0.0070047281891212525,-0.33627755425209654,-0.05199248524027659,0.23418548187095992,0.5225950406695468,0.8136859754352865,1.1080762910486832,1.4066517703093644,1.710754023228108,2.0225632364776684
0.0069194494787645,-0.33723795625557135,-0.05302909086025724,0.2330693677423231,0.5213957691096438,0.8123995874972704,1.106698516423367,1.4051785455823411,1.7091822256361737,2.0208946696273453
0.006835208989769627,-0.338181776212493,-0.054049516812642265,0.2319689847086322,0.520211733218633,0.8111278503171024,1.1053347198903885,1.4037184884756366,1.7076224722548077,2.019236909164574
0.006751994082362976,-0.3391091511668747,-0.05505389585374653,0.23088421241193754,0.5190428207324563,0.8098706816543493,1.103984867948672,1.4022715626490936,1.7060749615312452,2.0175897614551936
0.006669792270653187,-0.34002022006511273,-0.05604236025605294,0.22981492658740477,0.5178889132183565,0.8086279612818302,1.1026488435129318,1.4008375984571129,1.704539548147916,2.0159528620587825
0.00658859122075776,-0.3409151234114141,-0.05701504195891867,0.2287610016738753,0.5167498901085223,0.8073995666537126,1.1013265124339575,1.399416608667615,1.7030160277420483,2.0143266318546487
0.0065083787489524075,-0.3417940007046318,-0.057972073473781555,0.22772231001372864,0.515625637376188,0.8061854206851462,1.100017776252152,1.398008452597795,1.7015042657991493,2.012711075995781
0.006429142819842982,-0.34265699387277776,-0.058913588986564666,0.22669872682056422,0.5145160344795985,0.8049854181550316,1.0987225657472826,1.3966130396278074,1.700004346302711,2.0111060361991973
0.006350871544559649,-0.3435042457318143,-0.059839723748398625,0.2256901253824781,0.5134209642785873,0.8037994373756382,1.0974407635023087,1.3952303718553796,1.6985161249222682,2.009511191097384
0.00627355317897302,-0.34433589700696793,-0.06075061277612658,0.22469637678966356,0.5123403088236934,0.8026273541706881,1.0961722896098096,1.393860183787231,1.6970395887018848,2.0079266561448925
0.006197176121932004,-0.34515208812676307,-0.061646393455832435,0.22371735316746,0.511273945522305,0.8014690703286608,1.0949170202208938,1.3925024611120558,1.6955746295000638,2.006352466636125
0.006121728913523141,-0.34595296395770114,-0.0625272039896525,0.22275292234155322,0.5102217545401647,0.80032446984847,1.0936748673281975,1.3911572420837373,1.6941211385427966,2.0047884452505422
0.006047200233351122,-0.3467386714996993,-0.0633931803098179,0.22180295412570933,0.5091836073671362,0.7991934418154287,1.0924457306109454,1.3898243919451228,1.692679154390822,2.003234708155587
0.00597357889884022,-0.34750935515690967,-0.06424445806578148,0.22086731838735574,0.5081593872033912,0.798075872807868,1.0912294817241543,1.3885037423394708,1.6912484148322962,2.001690932736123
0.005900853863556401,-0.3482651584768717,-0.06508117781441719,0.21994588354535272,0.5071489669259128,0.7969716426946323,1.0900260564619768,1.3871951846608799,1.6898290088770704,2.000157289794434
0.005829014215549885,-0.34900622693071315,-0.06590348255401135,0.21903851768459504,0.5061522213001795,0.7958806441930222,1.0888353012469452,1.3858986930623232,1.6884208085979298,1.9986336630341661
0.005758049175717886,-0.3497327088764544,-0.06671151227226946,0.21814508663699,0.5051690288310853,0.7948027430765773,1.08765714061837,1.3846141319435326,1.6870235526105661,1.9971198447656582
0.005687948096187263,-0.35044475206793796,-0.06750540567209282,0.21726545400812305,0.504199250823558,0.7937378381205751,1.086491475607234,1.3833414431857876,1.6856373932456052,1.9956160971300054
0.005618700458716858,-0.3511425045857171,-0.06828530377429362,0.21639948414014665,0.5032427661493516,0.7926858026465966,1.085338123094303,1.3820804926246937,1.6842622859938319,1.9941219011696936
0.005550295873119309,-0.3518261149025254,-0.06905135094141315,0.2155470439936446,0.5022994533341842,0.7916465138524824,1.0841970344894147,1.3808311919554095,1.6828980824952586,1.9926372965220787
0.005482724075702079,-0.35249573213083324,-0.06980369120297843,0.21470799747253788,0.5013691804780666,0.7906198666773511,1.0830681332385796,1.379593470878879,1.6815445585887627,1.991162593217624
0.005415974927727438,-0.353151506235595,-0.07054246790271651,0.21388220649801382,0.5004518132390089,0.7896057055091289,1.081951281677808,1.3783671558261907,1.6802017219182157,1.9896976280460617
0.005350038413891196,-0.35379358657088994,-0.07126782494862673,0.2130695310755404,0.4995472217301942,0.7886039236061361,1.0808463260250503,1.3771522350274374,1.6788695138657377,1.988242189473068
0.005284904640819981,-0.354422126225238,-0.07197990760320479,0.21226983314958692,0.4986552745209164,0.787614420425748,1.0797531711124635,1.375948531982791,1.6775478017106886,1.9867960396134918
0.005220563835586806,-0.3550372792926768,-0.072678862406358,0.21148297451678216,0.49777583768365885,0.7866370625145415,1.078671715936678,1.374755965286578,1.6762365625976172,1.9853593526852826
0.0051570063442446905,-0.3556391959113839,-0.07336483546214193,0.210708813744627,0.496908782192493,0.7856717093261264,1.07760183219728,1.3735744938497787,1.674935580543546,1.983931950514238
0.005094222630378136,-0.35622802549042903,-0.07403797490252272,0.20994721092678567,0.4960539710737663,0.7847182361610655,1.0765434188562304,1.3724038386038553,1.6736448935080623,1.98251381951107
0.005032203273672252,-0.35680392295943,-0.07469842996009278,0.20919802265264173,0.49521127209456367,0.7837765239592225,1.075496330305082,1.371243988865303,1.672364324053853,1.9811048924298489
0.00497093896849931,-0.35736704523373936,-0.07534634782995787,0.20846110573799323,0.49438054501606843,0.782846438367188,1.0744604761908534,1.370094942884114,1.6710937781337705,1.979704953650703
0.0049104205225224745,-0.3579175465953469,-0.075981875097471,0.20773631817663582,0.4935616553308821,0.7819278593123747,1.0734357144908537,1.3689565412202247,1.6698332743103272,1.978314167597695
0.004850638855316544,-0.35845558104407854,-0.07660516250813507,0.2070235165336768,0.4927544686067567,0.7810206469512896,1.0724219288081316,1.3678285956113911,1.6685824975193402,1.9769321516454215
0.0047915849970054936,-0.3589813041004356,-0.07721636348864924,0.20632255722809373,0.49195884134975576,0.7801246792205407,1.071419019111152,1.366710999755893,1.667341554105159,1.9755590321579737
0.004733250086916614,-0.3594948732291671,-0.07781562915969446,0.2056332946562211,0.4911746414529199,0.779239819247151,1.0704268165292907,1.3656036957049775,1.666110276700462,1.9741947825392638
0.004675625372251009,-0.3599964452549011,-0.07840310924774904,0.20495558103432365,0.4904017213270211,0.7783659316361285,1.069445247466067,1.3645065325712933,1.6648883468622995,1.97283888059161
0.004618702206770279,-0.36048617796048926,-0.07897895508011468,0.20428926792578145,0.48963993924092336,0.77750289609621,1.0684741515023004,1.3634194346008324,1.663675934251695,1.9714916212947353
0.004562472049499223,-0.3609642292734294,-0.07954332148918014,0.2036342103649726,0.48888916291756873,0.7766505582273237,1.067513372651269,1.362342235360604,1.6624730079544878,1.9701530723478948
0.004506926463444317,-0.36143075808857156,-0.08009636319632149,0.20299026150581176,0.4881492498528799,0.7758088022354962,1.0665628511752663,1.361274850954467,1.6612793681719054,1.9688230294650544
0.0044520571143277935,-0.3618859247171235,-0.08063823416386226,0.20235727140741255,0.4874200538133348,0.7749774822534262,1.0656224643830605,1.3602171673112404,1.660094749206027,1.967501180912664
0.004397855769337117,-0.3623298884765123,-0.08116908896777343,0.20173508875120388,0.4867014292211559,0.7741564436172371,1.0646920557610733,1.359169017894916,1.6589191433152393,1.966187504204626
0.004344314295889714,-0.36276281116909137,-0.0816890832648655,0.20112356293136718,0.48599323363052177,0.7733455763687884,1.0637714650959846,1.358130362794089,1.6577524886969213,1.964882044439533
0.0042914246604127395,-0.3631848551123057,-0.08219837428882133,0.20052254439890663,0.4852953185550292,0.7725447465978145,1.062860593178487,1.3571009856851093,1.6565946260736122,1.963584568223789
0.004239178927137674,-0.36359618033888974,-0.08269711874084931,0.1999318801277799,0.48460754184461685,0.7717538038948103,1.0619593027688332,1.3560808262527622,1.655445508152037,1.9622951422416701
0.0041875692569096025,-0.3639969467137397,-0.08318547527315925,0.1993514181866161,0.48392975594979293,0.770972594838215,1.0610674643539224,1.3550697830376908,1.654304902801006,1.9610134634605851
0.004136587906011007,-0.36438731960313814,-0.08366360402026048,0.1987810043333938,0.4832618132039723,0.7702009898984207,1.0601849442906164,1.3540675818730685,1.6531728200016889,1.9597395767273866
0.00408622722499988,-0.3647674668342814,-0.08413166307689769,0.19822048279130638,0.4826035639964,0.7694388439748414,1.0593115965168307,1.3530742165147167,1.6520490699649415,1.9584734017964684
0.004036479657561955,-0.36513755199746,-0.08458980965128679,0.19766969951632113,0.48195485613343714,0.7686860158624016,1.0584473079963752,1.352089631895029,1.6509335318295673,1.9572146449006627
0.003987337739376928,-0.36549773688965725,-0.08503820498629289,0.1971284992080348,0.4813155450072581,0.767942362711317,1.057591904666681,1.3511136492742668,1.64982620207368,1.95596350920966
0.003938794096998485,-0.3658481863205159,-0.08547701354005667,0.19659672635458372,0.48068547336452383,0.767207735031487,1.0567452833506172,1.3501460597139874,1.648726754006101,1.954719568777334
0.00389084144674797,-0.3661890686063753,-0.08590639775625436,0.1960742237323838,0.4800644938358014,0.7664819946866652,1.0559072912485137,1.3491867650100748,1.6476352620020067,1.953482881122032
0.003843472593621509,-0.3665205510965441,-0.08632651840332398,0.19556083172485914,0.4794524523724611,0.7657649793489667,1.0550777775177649,1.3482356685741674,1.6465515432876068,1.9522535190332853
0.003796680430210428,-0.3668428020818755,-0.08673753754824061,0.19505638913910062,0.478849187088314,0.7650565565753041,1.0542566393466855,1.347292609442416,1.6454752649324194,1.9510307824193824
0.0037504579356348444,-0.3671559905622313,-0.08713962127079694,0.19456073820201492,0.478254551589996,0.7643565699195226,1.0534436628586195,1.3463574874856665,1.6444065645716892,1.9498149173048724
0.0037047981744902313,-0.36746028549031023,-0.08753293575187214,0.1940737204110565,0.4776683931135089,0.7636648678956822,1.0526387335799279,1.3454301102837378,1.6433453897752222,1.9486061526998395
0.003659694295806794,-0.36775585604780997,-0.08791764633736743,0.19359517338243887,0.47709055271859674,0.7629813130127886,1.0518417607100918,1.3445103960701148,1.6422915202015869,1.9474042084061922
0.003615139532021517,-0.3680428713140897,-0.08829391918002247,0.19312493346166978,0.47652086912684194,0.762305722389714,1.0510525803823167,1.3435981780963406,1.641244675224753,1.9462087272519084
0.00357112719796274,-0.36832150518239126,-0.08866192142237302,0.19266283666061346,0.4759591862997153,0.7616379592090466,1.0502710124751142,1.3426933088624708,1.6402048240903664,1.9450195814464986
0.003527650689847096,-0.36859193232477944,-0.08902182229728957,0.1922087206388159,0.47540534288653474,0.7609778895887511,1.0494969082529604,1.3417957056022336,1.6391718783397764,1.9438368671511534
0.0034847034842886444,-0.3688543230572565,-0.08937379046467696,0.19176241999132096,0.47485917989707754,0.7603253498949826,1.0487301424408602,1.3409051280389015,1.6381456629761209,1.942660318588386
0.003442279137320072,-0.36910884759217566,-0.08971799643078791,0.19132376907322568,0.4743205384187251,0.7596801700720341,1.047970550285841,1.3400215277187948,1.6371261007199043,1.9414899530812384
0.0034003712834258207,-0.3693556825206113,-0.09005461263188858,0.19089260100970845,0.4737892544618489,0.7590421958872292,1.0472179978361225,1.3391447231676001,1.6361129480357417,1.94032551994114
0.0033589736345869883,-0.36959500623492314,-0.09038380977185367,0.19046874638037242,0.47326516623793613,0.7584112753128701,1.0464723120882669,1.3382744761672054,1.6351061872906614,1.9391669303883798
0.0033180799793378402,-0.36982699398078517,-0.09070575767578021,0.19005203715792646,0.47274810426356323,0.7577872440760347,1.0457333546219996,1.337410770972696,1.6341055994433131,1.938014174554336
0.003277684181833813,-0.37005182070166903,-0.09102063002146163,0.18964230423672843,0.47223790883224276,0.7571699496671475,1.0450009687315556,1.3365534889875381,1.6331110577018357,1.9368668609497512
0.0032377801809308736,-0.3702696639218454,-0.09132860421191222,0.1892393781879219,0.4717344115453854,0.75655922131949,1.0442749831799014,1.33570243147384,1.6321225163134807,1.935725162738452
0.003198361989276088,-0.3704807039698939,-0.091629856082488,0.18884308820432635,0.47123744465773515,0.7559549052960478,1.043555273659751,1.3348573760830502,1.6311396439954895,1.934588740767095
0.003159423692409248,-0.3706851202348262,-0.091924559751765,0.18845326037145238,0.4707468434416698,0.7553568305661287,1.0428416384521721,1.3340182285517046,1.6301624889029955,1.9334573161973243
